paymentId,gcTransactionId,instructionId,endToEndId,timestamp,paymentMethod,serviceLevel,debtorAccount,debtorCountry,debtorBic,debtorAgentBic,creditorAccount,creditorCountry,creditorBic,creditorAgentBic,intermediaryAgentBic,instructedAmount,instructedCurrency,equivalentAmount,equivalentCurrency,chargeBearer,purposeCode,status,railName,errorCode,errorMessage,requestShape,responseShape,requestPayload,responsePayload,failureCategory,actualOrigin,originSource
MER-PAY-20250317-000122,gc-89672553-3ac8-46a1-eb50a846893d,GC-INSTR-86090E202D2443A0B7DA,E2E-C0C52D2C68A415B05D5413C7,2025-03-18T11:44:07.963Z,SCT,,NL70BUNQ09720738277,NL,,,ES2429809212475897158445,ES,,,,3481.81,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000122"", ""instructionId"": ""GC-INSTR-86090E202D2443A0B7DA"", ""endToEndId"": ""E2E-C0C52D2C68A415B05D5413C7"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Jan de Vries"", ""account"": ""NL70BUNQ09720738277""}, ""creditor"": {""name"": ""Sophie Martin"", ""account"": ""ES2429809212475897158445""}, ""instructedAmount"": {""value"": 3481.81, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000122"", ""gcTransactionId"": ""gc-89672553-3ac8-46a1-eb50a846893d"", ""instructionId"": ""GC-INSTR-86090E202D2443A0B7DA"", ""endToEndId"": ""E2E-C0C52D2C68A415B05D5413C7"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625604083"", ""acceptedTimestamp"": ""2025-03-18T11:44:07.963Z"", ""expectedSettlement"": ""2025-03-19T11:44:07.668Z""}",,,
MER-PAY-20250317-000123,gc-eeb441e9-6e9c-3bd4-73ee48aa8205,GC-INSTR-99D2B521B7DD8939ADF8,E2E-697EFA8C8D4310E92B1705E8,2025-03-18T12:03:58.293Z,SCT,,NL45RABO05792203004,NL,,,IE65AIBK98946150854087,IE,,,,4648.06,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000123"", ""instructionId"": ""GC-INSTR-99D2B521B7DD8939ADF8"", ""endToEndId"": ""E2E-697EFA8C8D4310E92B1705E8"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Fatima El Amrani"", ""account"": ""NL45RABO05792203004""}, ""creditor"": {""name"": ""Ines De Smet"", ""account"": ""IE65AIBK98946150854087""}, ""instructedAmount"": {""value"": 4648.06, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000123"", ""gcTransactionId"": ""gc-eeb441e9-6e9c-3bd4-73ee48aa8205"", ""instructionId"": ""GC-INSTR-99D2B521B7DD8939ADF8"", ""endToEndId"": ""E2E-697EFA8C8D4310E92B1705E8"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625255589"", ""acceptedTimestamp"": ""2025-03-18T12:03:58.293Z"", ""expectedSettlement"": ""2025-03-19T12:03:58.740Z""}",,,
MER-PAY-20250317-000124,gc-bdbea394-5afa-f8b5-1579a6bd4dc8,GC-INSTR-02A3C244DB4C0D1DBDB8,E2E-3CC4AE6FF58049CDDEBAC89C,2025-03-18T12:10:48.301Z,SCT_INST,INST,NL43INGB01228160648,NL,,,FR30865444342507E0E9CAD4C80,FR,,,,200.74,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000124"", ""instructionId"": ""GC-INSTR-02A3C244DB4C0D1DBDB8"", ""endToEndId"": ""E2E-3CC4AE6FF58049CDDEBAC89C"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Rajesh Kumar"", ""account"": ""NL43INGB01228160648""}, ""creditor"": {""name"": ""Patrick Murphy"", ""account"": ""FR30865444342507E0E9CAD4C80""}, ""instructedAmount"": {""value"": 200.74, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000124"", ""gcTransactionId"": ""gc-bdbea394-5afa-f8b5-1579a6bd4dc8"", ""instructionId"": ""GC-INSTR-02A3C244DB4C0D1DBDB8"", ""endToEndId"": ""E2E-3CC4AE6FF58049CDDEBAC89C"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606259814666"", ""acceptedTimestamp"": ""2025-03-18T12:10:48.301Z"", ""expectedSettlement"": ""2025-03-18T12:10:53.979Z""}",,,
MER-PAY-20250317-000125,gc-a5a5e458-0647-43a1-7083542ece54,GC-INSTR-FC86035316D4141CA01A,E2E-73AA129D3C84FBA2727715AF,2025-03-18T12:20:45.847Z,SCT_INST,INST,NL94BUNQ01744794080,NL,,,FR138049888001B2AD419684282,FR,,,,1172.17,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000125"", ""instructionId"": ""GC-INSTR-FC86035316D4141CA01A"", ""endToEndId"": ""E2E-73AA129D3C84FBA2727715AF"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Jan de Vries"", ""account"": ""NL94BUNQ01744794080""}, ""creditor"": {""name"": ""Carlos Garcia"", ""account"": ""FR138049888001B2AD419684282""}, ""instructedAmount"": {""value"": 1172.17, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000125"", ""gcTransactionId"": ""gc-a5a5e458-0647-43a1-7083542ece54"", ""instructionId"": ""GC-INSTR-FC86035316D4141CA01A"", ""endToEndId"": ""E2E-73AA129D3C84FBA2727715AF"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606256401462"", ""acceptedTimestamp"": ""2025-03-18T12:20:45.847Z"", ""expectedSettlement"": ""2025-03-18T12:20:49.841Z""}",,,
MER-PAY-20250317-000126,gc-bec8f25a-d9c2-4c06-bca11a9c8123,GC-INSTR-004ED3C71DC80BECE2F5,E2E-D64594D821896064C51101D5,2025-03-18T12:33:18.672Z,SCT,,NL10ABNA02301604986,NL,,,FR732864823170BA8002F398987,FR,,,,446.9,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000126"", ""instructionId"": ""GC-INSTR-004ED3C71DC80BECE2F5"", ""endToEndId"": ""E2E-D64594D821896064C51101D5"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Thijs Hendriks"", ""account"": ""NL10ABNA02301604986""}, ""creditor"": {""name"": ""Klaus Schmidt"", ""account"": ""FR732864823170BA8002F398987""}, ""instructedAmount"": {""value"": 446.9, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000126"", ""gcTransactionId"": ""gc-bec8f25a-d9c2-4c06-bca11a9c8123"", ""instructionId"": ""GC-INSTR-004ED3C71DC80BECE2F5"", ""endToEndId"": ""E2E-D64594D821896064C51101D5"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625946817"", ""acceptedTimestamp"": ""2025-03-18T12:33:18.672Z"", ""expectedSettlement"": ""2025-03-19T12:33:18.282Z""}",,,
MER-PAY-20250317-000127,gc-6690ac6e-42e9-df35-07dc637ca441,GC-INSTR-9591A2D643F88FE4E911,E2E-F9113A90D729519598783708,2025-03-18T12:38:35.220Z,SCT,,NL32KNAB09023743269,NL,,,BE89388263861480,BE,,,,496.92,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000127"", ""instructionId"": ""GC-INSTR-9591A2D643F88FE4E911"", ""endToEndId"": ""E2E-F9113A90D729519598783708"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Lotte van Dijk"", ""account"": ""NL32KNAB09023743269""}, ""creditor"": {""name"": ""Klaus Schmidt"", ""account"": ""BE89388263861480""}, ""instructedAmount"": {""value"": 496.92, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000127"", ""gcTransactionId"": ""gc-6690ac6e-42e9-df35-07dc637ca441"", ""instructionId"": ""GC-INSTR-9591A2D643F88FE4E911"", ""endToEndId"": ""E2E-F9113A90D729519598783708"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625497761"", ""acceptedTimestamp"": ""2025-03-18T12:38:35.220Z"", ""expectedSettlement"": ""2025-03-19T12:38:35.688Z""}",,,
MER-PAY-20250317-000128,gc-50cec5f1-e355-be36-888b33c32d62,GC-INSTR-927B15B26F72DA66E209,E2E-6085B8A1DCC1E0CC6E99F137,2025-03-18T12:50:55.077Z,SCT,,NL44TRIO04954210629,NL,,,DE8237266260581183137,DE,,,,3129.56,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000128"", ""instructionId"": ""GC-INSTR-927B15B26F72DA66E209"", ""endToEndId"": ""E2E-6085B8A1DCC1E0CC6E99F137"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Aisha Mensah"", ""account"": ""NL44TRIO04954210629""}, ""creditor"": {""name"": ""Patrick Murphy"", ""account"": ""DE8237266260581183137""}, ""instructedAmount"": {""value"": 3129.56, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000128"", ""gcTransactionId"": ""gc-50cec5f1-e355-be36-888b33c32d62"", ""instructionId"": ""GC-INSTR-927B15B26F72DA66E209"", ""endToEndId"": ""E2E-6085B8A1DCC1E0CC6E99F137"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625935536"", ""acceptedTimestamp"": ""2025-03-18T12:50:55.077Z"", ""expectedSettlement"": ""2025-03-19T12:50:55.100Z""}",,,
MER-PAY-20250317-000129,gc-d9f066f6-c50a-a5ea-03695b980ffe,GC-INSTR-E41941231002AF9069C8,E2E-BE986893D179F11775FFC4D5,2025-03-18T12:59:33.755Z,SCT_INST,INST,NL60RABO07522950838,NL,,,DE3588280734163230380,DE,,,,1072.76,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000129"", ""instructionId"": ""GC-INSTR-E41941231002AF9069C8"", ""endToEndId"": ""E2E-BE986893D179F11775FFC4D5"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Anneke Bakker"", ""account"": ""NL60RABO07522950838""}, ""creditor"": {""name"": ""Carlos Garcia"", ""account"": ""DE3588280734163230380""}, ""instructedAmount"": {""value"": 1072.76, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000129"", ""gcTransactionId"": ""gc-d9f066f6-c50a-a5ea-03695b980ffe"", ""instructionId"": ""GC-INSTR-E41941231002AF9069C8"", ""endToEndId"": ""E2E-BE986893D179F11775FFC4D5"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606258203250"", ""acceptedTimestamp"": ""2025-03-18T12:59:33.755Z"", ""expectedSettlement"": ""2025-03-18T12:59:42.870Z""}",,,
MER-PAY-20250317-000130,gc-165b86e0-a9a7-3259-ddae22bd39e9,GC-INSTR-F22B019428AB2DFA2B50,E2E-24DBDC35261506E87867FCCD,2025-03-18T13:06:46.390Z,SCT,,NL96ABNA00712615838,NL,,,IT90X3397121749LAHDKGB58495,IT,,,,1088.61,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000130"", ""instructionId"": ""GC-INSTR-F22B019428AB2DFA2B50"", ""endToEndId"": ""E2E-24DBDC35261506E87867FCCD"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Maria Jansen"", ""account"": ""NL96ABNA00712615838""}, ""creditor"": {""name"": ""Sophie Martin"", ""account"": ""IT90X3397121749LAHDKGB58495""}, ""instructedAmount"": {""value"": 1088.61, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000130"", ""gcTransactionId"": ""gc-165b86e0-a9a7-3259-ddae22bd39e9"", ""instructionId"": ""GC-INSTR-F22B019428AB2DFA2B50"", ""endToEndId"": ""E2E-24DBDC35261506E87867FCCD"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625327216"", ""acceptedTimestamp"": ""2025-03-18T13:06:46.390Z"", ""expectedSettlement"": ""2025-03-19T13:06:46.707Z""}",,,
MER-PAY-20250317-000131,gc-c682d012-baa2-e426-9420d22e1920,GC-INSTR-41A6D7624BB505736762,E2E-0B62B060EED0962740B90C93,2025-03-18T13:14:32.551Z,SCT,,NL63INGB02471193600,NL,,,DE7729269124595428333,DE,,,,3312.43,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000131"", ""instructionId"": ""GC-INSTR-41A6D7624BB505736762"", ""endToEndId"": ""E2E-0B62B060EED0962740B90C93"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Sophie de Boer"", ""account"": ""NL63INGB02471193600""}, ""creditor"": {""name"": ""Tom Janssens"", ""account"": ""DE7729269124595428333""}, ""instructedAmount"": {""value"": 3312.43, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000131"", ""gcTransactionId"": ""gc-c682d012-baa2-e426-9420d22e1920"", ""instructionId"": ""GC-INSTR-41A6D7624BB505736762"", ""endToEndId"": ""E2E-0B62B060EED0962740B90C93"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625435933"", ""acceptedTimestamp"": ""2025-03-18T13:14:32.551Z"", ""expectedSettlement"": ""2025-03-19T13:14:32.409Z""}",,,
MER-PAY-20250317-000132,gc-16af9171-1074-7851-8536657506e3,GC-INSTR-075241AD9F9731D9FD82,E2E-3249810311E9384EB663DB72,2025-03-18T13:38:52.355Z,SCT,,NL31KNAB09401289743,NL,,,BE97171379584633,BE,,,,4504.35,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000132"", ""instructionId"": ""GC-INSTR-075241AD9F9731D9FD82"", ""endToEndId"": ""E2E-3249810311E9384EB663DB72"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Lotte van Dijk"", ""account"": ""NL31KNAB09401289743""}, ""creditor"": {""name"": ""Patrick Murphy"", ""account"": ""BE97171379584633""}, ""instructedAmount"": {""value"": 4504.35, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000132"", ""gcTransactionId"": ""gc-16af9171-1074-7851-8536657506e3"", ""instructionId"": ""GC-INSTR-075241AD9F9731D9FD82"", ""endToEndId"": ""E2E-3249810311E9384EB663DB72"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625248723"", ""acceptedTimestamp"": ""2025-03-18T13:38:52.355Z"", ""expectedSettlement"": ""2025-03-19T13:38:52.985Z""}",,,
MER-PAY-20250317-000133,gc-bb17bcf0-f76a-6a59-0e81a4c97767,GC-INSTR-6F4C9600C7A78AD44F39,E2E-81F6DA84A2AFD265F662D915,2025-03-18T13:43:48.315Z,SCT,,NL87RABO05394607429,NL,,,DE6645986064773667319,DE,,,,756.46,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000133"", ""instructionId"": ""GC-INSTR-6F4C9600C7A78AD44F39"", ""endToEndId"": ""E2E-81F6DA84A2AFD265F662D915"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Sophie de Boer"", ""account"": ""NL87RABO05394607429""}, ""creditor"": {""name"": ""Tom Janssens"", ""account"": ""DE6645986064773667319""}, ""instructedAmount"": {""value"": 756.46, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000133"", ""gcTransactionId"": ""gc-bb17bcf0-f76a-6a59-0e81a4c97767"", ""instructionId"": ""GC-INSTR-6F4C9600C7A78AD44F39"", ""endToEndId"": ""E2E-81F6DA84A2AFD265F662D915"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625747330"", ""acceptedTimestamp"": ""2025-03-18T13:43:48.315Z"", ""expectedSettlement"": ""2025-03-19T13:43:48.421Z""}",,,
MER-PAY-20250317-000134,gc-d2f9fbaf-b5ae-5d75-996a39f39e4b,GC-INSTR-C9054230E9FB54AC8FA4,E2E-0D538EA3AB96570D13A2319D,2025-03-18T13:45:50.241Z,SWIFT,NURG,NL46TRIO07423362934,NL,,ABNANL2A,92849334464,GB,BARCGB22,BARCGB22,DEUTDEFF,256.51,GBP,258.27,EUR,SHAR,OTHR,ACCEPTED,SWIFT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000134"", ""instructionId"": ""GC-INSTR-C9054230E9FB54AC8FA4"", ""endToEndId"": ""E2E-0D538EA3AB96570D13A2319D"", ""paymentMethod"": ""SWIFT"", ""debtor"": {""name"": ""Pieter van den Berg"", ""account"": ""NL46TRIO07423362934"", ""address"": {""country"": ""NL"", ""city"": ""Amsterdam"", ""addressLine"": ""Stationsplein 9"", ""postCode"": ""1012AB""}}, ""creditor"": {""name"": ""Priya Sharma"", ""account"": ""92849334464"", ""address"": {""country"": ""GB"", ""city"": ""London"", ""addressLine"": ""Local Address"", ""postCode"": """"}}, ""instructedAmount"": {""value"": 256.51, ""currency"": ""GBP""}, ""requestedExecutionDate"": ""2025-03-18"", ""debtorAgent"": {""bic"": ""ABNANL2A""}, ""creditorAgent"": {""bic"": ""BARCGB22""}, ""intermediaryAgent"": {""bic"": ""DEUTDEFF""}, ""equivalentAmount"": {""value"": 258.27, ""currency"": ""EUR""}, ""chargeBearer"": ""SHAR"", ""purposeCode"": ""OTHR"", ""serviceLevel"": ""NURG""}","{""paymentId"": ""MER-PAY-20250317-000134"", ""gcTransactionId"": ""gc-d2f9fbaf-b5ae-5d75-996a39f39e4b"", ""instructionId"": ""GC-INSTR-C9054230E9FB54AC8FA4"", ""endToEndId"": ""E2E-0D538EA3AB96570D13A2319D"", ""status"": ""ACCEPTED"", ""railName"": ""SWIFT"", ""schemeReference"": ""92b47769-1272-4308-a7ef-f57a960e6936"", ""acceptedTimestamp"": ""2025-03-18T13:45:50.241Z"", ""expectedSettlement"": ""2025-03-20T13:45:50.789Z""}",,,
MER-PAY-20250317-000135,gc-64a16799-f933-0a38-80a88bc53d2b,GC-INSTR-0948771229A3B13FC237,E2E-76E03AAC7DA057ABC973EA3A,2025-03-18T14:03:30.358Z,SCT_INST,INST,NL16BUNQ01157509272,NL,,,BE75135415571358,BE,,,,1760.54,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000135"", ""instructionId"": ""GC-INSTR-0948771229A3B13FC237"", ""endToEndId"": ""E2E-76E03AAC7DA057ABC973EA3A"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Emma de Wit"", ""account"": ""NL16BUNQ01157509272""}, ""creditor"": {""name"": ""Philippe Bernard"", ""account"": ""BE75135415571358""}, ""instructedAmount"": {""value"": 1760.54, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000135"", ""gcTransactionId"": ""gc-64a16799-f933-0a38-80a88bc53d2b"", ""instructionId"": ""GC-INSTR-0948771229A3B13FC237"", ""endToEndId"": ""E2E-76E03AAC7DA057ABC973EA3A"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606258561614"", ""acceptedTimestamp"": ""2025-03-18T14:03:30.358Z"", ""expectedSettlement"": ""2025-03-18T14:03:37.427Z""}",,,
MER-PAY-20250317-000136,gc-c7e65e1e-4d74-5b43-5274caf82d26,GC-INSTR-D9FBD51ED56EC8556B70,E2E-5ACD8F88319450C5F0E4B533,2025-03-18T14:05:01.796Z,SCT_INST,INST,NL50INGB04952457051,NL,,,BE70973989974391,BE,,,,1018.02,EUR,,,,OTHR,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000136"", ""instructionId"": ""GC-INSTR-D9FBD51ED56EC8556B70"", ""endToEndId"": ""E2E-5ACD8F88319450C5F0E4B533"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Hendrik Visser"", ""account"": ""NL50INGB04952457051""}, ""creditor"": {""name"": ""Sophie Martin"", ""account"": ""BE70973989974391""}, ""instructedAmount"": {""value"": 1018.02, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18"", ""serviceLevel"": ""INST"", ""purposeCode"": ""OTHR""}","{""paymentId"": ""MER-PAY-20250317-000136"", ""gcTransactionId"": ""gc-c7e65e1e-4d74-5b43-5274caf82d26"", ""instructionId"": ""GC-INSTR-D9FBD51ED56EC8556B70"", ""endToEndId"": ""E2E-5ACD8F88319450C5F0E4B533"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606251126772"", ""acceptedTimestamp"": ""2025-03-18T14:05:01.796Z"", ""expectedSettlement"": ""2025-03-18T14:05:06.823Z""}",,,
MER-PAY-20250317-000137,gc-9eb619a1-5956-c609-a83440b2edff,GC-INSTR-6B373B2114FB754A6C5C,E2E-91F0B06D208259347578D348,2025-03-18T14:08:56.366Z,SCT_INST,INST,NL59ABNA09214967914,NL,,,FR74641549304364DC03FFBD656,FR,,,,1951.13,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000137"", ""instructionId"": ""GC-INSTR-6B373B2114FB754A6C5C"", ""endToEndId"": ""E2E-91F0B06D208259347578D348"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Aisha Mensah"", ""account"": ""NL59ABNA09214967914""}, ""creditor"": {""name"": ""Sophie Martin"", ""account"": ""FR74641549304364DC03FFBD656""}, ""instructedAmount"": {""value"": 1951.13, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000137"", ""gcTransactionId"": ""gc-9eb619a1-5956-c609-a83440b2edff"", ""instructionId"": ""GC-INSTR-6B373B2114FB754A6C5C"", ""endToEndId"": ""E2E-91F0B06D208259347578D348"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606256207277"", ""acceptedTimestamp"": ""2025-03-18T14:08:56.366Z"", ""expectedSettlement"": ""2025-03-18T14:09:04.551Z""}",,,
MER-PAY-20250317-000138,gc-a1c86269-626d-e730-5318d74f22ae,GC-INSTR-79A63DC92FCBF1A70531,E2E-C4614667334A17CA2A5439FB,2025-03-18T14:10:37.908Z,SCT,,NL75RABO07046568969,NL,,,ES1245467183805128714209,ES,,,,190.12,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000138"", ""instructionId"": ""GC-INSTR-79A63DC92FCBF1A70531"", ""endToEndId"": ""E2E-C4614667334A17CA2A5439FB"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Fatima El Amrani"", ""account"": ""NL75RABO07046568969""}, ""creditor"": {""name"": ""Klaus Schmidt"", ""account"": ""ES1245467183805128714209""}, ""instructedAmount"": {""value"": 190.12, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-18""}","{""paymentId"": ""MER-PAY-20250317-000138"", ""gcTransactionId"": ""gc-a1c86269-626d-e730-5318d74f22ae"", ""instructionId"": ""GC-INSTR-79A63DC92FCBF1A70531"", ""endToEndId"": ""E2E-C4614667334A17CA2A5439FB"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625667577"", ""acceptedTimestamp"": ""2025-03-18T14:10:37.908Z"", ""expectedSettlement"": ""2025-03-19T14:10:37.225Z""}",,,
MER-PAY-20250317-000139,gc-cb7bdc99-c30a-188c-882ef0d52d89,GC-INSTR-80D88DA9C86CB074D25B,E2E-A03218A78D09DA05FE06EEEF,2025-03-18T14:18:54.594Z,SWIFT,NURG,NL90RABO08477392024,NL,,ABNANL2A,4650566117,NG,FBNINGLA,FBNINGLA,CHASUS33,7287.28,GBP,7799.45,EUR,SHAR,GDDS,FAILED,,MISSING_PURPOSE_CODE,Validation failed,MALFORMED,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000139"", ""instructionId"": ""GC-INSTR-80D88DA9C86CB074D25B"", ""endToEndId"": ""E2E-A03218A78D09DA05FE06EEEF"", ""paymentMethod"": ""SWIFT"", ""debtor"": {""name"": ""Kasim Yilmaz"", ""account"": ""NL90RABO08477392024"", ""address"": {""country"": ""NL"", ""city"": ""Amsterdam"", ""addressLine"": ""Stationsplein 9""}}, ""creditor"": {""name"": ""Tariq Hussain"", ""account"": ""04650566117"", ""address"": {""country"": ""NG"", ""city"": ""Local""}}, ""instructedAmount"": {""value"": 7287.28, ""currency"": ""GBP""}, ""requestedExecutionDate"": ""2025-03-18"", ""debtorAgent"": {""bic"": ""ABNANL2A""}, ""creditorAgent"": {""bic"": ""FBNINGLA""}, ""intermediaryAgent"": {""bic"": ""CHASUS33""}, ""equivalentAmount"": {""value"": 7799.45, ""currency"": ""EUR""}, ""chargeBearer"": ""SHAR"", ""purposeCode"": ""GDDS"", ""serviceLevel"": ""NURG""}","{""paymentId"": ""MER-PAY-20250317-000139"", ""gcTransactionId"": ""gc-cb7bdc99-c30a-188c-882ef0d52d89"", ""instructionId"": ""GC-INSTR-80D88DA9C86CB074D25B"", ""endToEndId"": ""E2E-A03218A78D09DA05FE06EEEF"", ""status"": ""FAILED"", ""failedTimestamp"": ""2025-03-18T14:18:54.647Z"", ""errorCode"": ""MISSING_PURPOSE_CODE"", ""errorMessage"": ""Validation failed""}",MALFORMED,CONNECTOR,RECONSTRUCTED_FROM_LOGS
